timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1640861770635,48,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-1,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,48,0,0
1640861770671,113,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-3,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.091879130adf7043670bfdd09f76415b3ca2.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_091879130adf7043670bfdd09f76415b3ca29270fd59_017mhUm5_,113,0,84
1640861770683,107,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-1,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.8d3a80e50bf1304aba0aaef027fd717599db.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_8d3a80e50bf1304aba0aaef027fd717599db9270fd5b_w63jC6Rd_,107,0,75
1640861770784,79,GET All Activities-2,200,OK,Endurance Test 1-3,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_091879130adf7043670bfdd09f76415b3ca29270fd59_017mhUm5_,79,0,0
1640861770790,73,GET All Activities-2,200,OK,Endurance Test 1-1,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_8d3a80e50bf1304aba0aaef027fd717599db9270fd5b_w63jC6Rd_,73,0,0
1640861770863,48,Post All Activities,307,Temporary Redirect,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,48,0,0
1640861770863,49,Post All Activities,307,Temporary Redirect,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,49,0,0
1640861770912,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770912,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770912,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770912,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770651,267,GET All Activities,200,OK,Endurance Test 1-9,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_c646a5200fc9c04c3f09b900fb6efb64e9319270fd59_1BkbnBqM_,46,0,0
1640861770651,46,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-9,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,46,0,0
1640861770697,149,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-9,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.c646a5200fc9c04c3f09b900fb6efb64e931.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_c646a5200fc9c04c3f09b900fb6efb64e9319270fd59_1BkbnBqM_,149,0,102
1640861770846,72,GET All Activities-2,200,OK,Endurance Test 1-9,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_c646a5200fc9c04c3f09b900fb6efb64e9319270fd59_1BkbnBqM_,72,0,0
1640861770918,46,Post All Activities,307,Temporary Redirect,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,46,0,0
1640861770964,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770964,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770775,219,GET All Activities,200,OK,Endurance Test 1-6,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e9768c8a0bab9046a6087410fa3c28ee53129270fd5b_hbhLJnnb_,25,0,0
1640861770775,25,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-6,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,25,0,0
1640861770801,140,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-6,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.e9768c8a0bab9046a6087410fa3c28ee5312.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e9768c8a0bab9046a6087410fa3c28ee53129270fd5b_hbhLJnnb_,140,0,110
1640861770941,53,GET All Activities-2,200,OK,Endurance Test 1-6,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e9768c8a0bab9046a6087410fa3c28ee53129270fd5b_hbhLJnnb_,53,0,0
1640861770819,177,GET All Activities,200,OK,Endurance Test 1-2,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f164e83602325044e108a5e0dcb0cc81f3f09270fd5b_ahA1VuD3_,26,0,0
1640861770819,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-2,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770846,100,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-2,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.f164e83602325044e108a5e0dcb0cc81f3f0.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f164e83602325044e108a5e0dcb0cc81f3f09270fd5b_ahA1VuD3_,100,0,65
1640861770947,49,GET All Activities-2,200,OK,Endurance Test 1-2,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f164e83602325044e108a5e0dcb0cc81f3f09270fd5b_ahA1VuD3_,48,0,0
1640861770809,207,GET All Activities,200,OK,Endurance Test 1-8,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7308b687095710484f08f11010f5ab20ffe09270fd59_S5aKAKs6_,25,0,0
1640861770809,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-8,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,25,0,0
1640861770835,125,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-8,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.7308b687095710484f08f11010f5ab20ffe0.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7308b687095710484f08f11010f5ab20ffe09270fd59_S5aKAKs6_,125,0,95
1640861770960,56,GET All Activities-2,200,OK,Endurance Test 1-8,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7308b687095710484f08f11010f5ab20ffe09270fd59_S5aKAKs6_,56,0,0
1640861770814,205,GET All Activities,200,OK,Endurance Test 1-7,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_79671ccf0e8280488d080c70ebe61afcc7599270fd4b_KXnjfrZa_,26,0,0
1640861770814,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-7,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770841,125,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-7,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.79671ccf0e8280488d080c70ebe61afcc759.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_79671ccf0e8280488d080c70ebe61afcc7599270fd4b_KXnjfrZa_,125,0,95
1640861770966,53,GET All Activities-2,200,OK,Endurance Test 1-7,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_79671ccf0e8280488d080c70ebe61afcc7599270fd4b_KXnjfrZa_,53,0,0
1640861770995,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861771021,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771021,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770996,25,Post All Activities,307,Temporary Redirect,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,25,0,0
1640861771021,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771021,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861771017,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861771043,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771043,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861771019,27,Post All Activities,307,Temporary Redirect,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861771046,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770820,226,GET All Activities,200,OK,Endurance Test 1-4,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e94925310119004bfe08bca0fbcef0cc6f1a9270fd52_71XDpfTy_,27,0,0
1640861770820,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-4,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770847,152,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-4,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.e94925310119004bfe08bca0fbcef0cc6f1a.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e94925310119004bfe08bca0fbcef0cc6f1a9270fd52_71XDpfTy_,152,0,104
1640861770999,47,GET All Activities-2,200,OK,Endurance Test 1-4,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e94925310119004bfe08bca0fbcef0cc6f1a9270fd52_71XDpfTy_,47,0,0
1640861771046,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861771047,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-4,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861771075,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-4,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771075,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-4,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770853,233,GET All Activities,200,OK,Endurance Test 1-10,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_beab598406aff04ecc0902b0f22e24a224bd9270fd5b_cg0bpsnG_,28,0,0
1640861770853,28,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-10,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770881,155,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-10,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.beab598406aff04ecc0902b0f22e24a224bd.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_beab598406aff04ecc0902b0f22e24a224bd9270fd5b_cg0bpsnG_,155,0,105
1640861771037,49,GET All Activities-2,200,OK,Endurance Test 1-10,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_beab598406aff04ecc0902b0f22e24a224bd9270fd5b_cg0bpsnG_,49,0,0
1640861770831,258,GET All Activities,200,OK,Endurance Test 1-5,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9a0c92920542304dbd0ab4906556b772c4e29270fd4b_K5pnq44c_,27,0,0
1640861770831,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-5,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770859,179,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-5,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.9a0c92920542304dbd0ab4906556b772c4e2.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9a0c92920542304dbd0ab4906556b772c4e29270fd4b_K5pnq44c_,179,0,127
1640861771038,51,GET All Activities-2,200,OK,Endurance Test 1-5,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9a0c92920542304dbd0ab4906556b772c4e29270fd4b_K5pnq44c_,51,0,0
1640861771086,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861771114,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771114,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861771089,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861771115,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771115,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770913,292,GET All Activities,200,OK,Endurance Test 1-3,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_527772d5036e7045f10853b05d69dda4a0db9270fd5b_enyGBi10_,47,0,0
1640861770913,292,GET All Activities,200,OK,Endurance Test 1-1,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_df16bbe10c22e041f908b7008ac49bc834d99270fd59_1AtkHWKx_,47,0,0
1640861770913,47,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-3,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861770913,47,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-1,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861770961,175,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-3,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.527772d5036e7045f10853b05d69dda4a0db.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_527772d5036e7045f10853b05d69dda4a0db9270fd5b_enyGBi10_,175,0,129
1640861770960,174,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-1,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.df16bbe10c22e041f908b7008ac49bc834d9.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_df16bbe10c22e041f908b7008ac49bc834d99270fd59_1AtkHWKx_,174,0,124
1640861771136,69,GET All Activities-2,200,OK,Endurance Test 1-3,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_527772d5036e7045f10853b05d69dda4a0db9270fd5b_enyGBi10_,69,0,0
1640861771135,70,GET All Activities-2,200,OK,Endurance Test 1-1,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_df16bbe10c22e041f908b7008ac49bc834d99270fd59_1AtkHWKx_,70,0,0
1640861771044,183,GET All Activities,200,OK,Endurance Test 1-8,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_2a723248024170433f083af017c49891697f9270fd52_ZN7NtKwg_,26,0,0
1640861771044,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-8,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861771070,108,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-8,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.2a723248024170433f083af017c49891697f.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_2a723248024170433f083af017c49891697f9270fd52_ZN7NtKwg_,108,0,80
1640861771178,49,GET All Activities-2,200,OK,Endurance Test 1-8,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_2a723248024170433f083af017c49891697f9270fd52_ZN7NtKwg_,49,0,0
1640861770965,271,GET All Activities,200,OK,Endurance Test 1-9,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_4e4fdefa0760d049e70aed40c745ae359ac49270fd59_WvRtJb0t_,47,0,0
1640861770965,47,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-9,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861771012,150,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-9,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.4e4fdefa0760d049e70aed40c745ae359ac4.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_4e4fdefa0760d049e70aed40c745ae359ac49270fd59_WvRtJb0t_,150,0,101
1640861771162,74,GET All Activities-2,200,OK,Endurance Test 1-9,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_4e4fdefa0760d049e70aed40c745ae359ac49270fd59_WvRtJb0t_,74,0,0
1640861771205,46,Post All Activities,307,Temporary Redirect,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,46,0,0
1640861771252,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771205,47,Post All Activities,307,Temporary Redirect,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861771252,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861771252,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771252,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861771228,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861771256,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861771256,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861771022,245,GET All Activities,200,OK,Endurance Test 1-6,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_05dd61920327904e230a82d044c0d22e32ea9270fd4b_6JrkGcQt_,26,0,0
1640861771022,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-6,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861771049,166,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-6,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.05dd61920327904e230a82d044c0d22e32ea.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_05dd61920327904e230a82d044c0d22e32ea9270fd4b_6JrkGcQt_,166,0,118
1640861771215,52,GET All Activities-2,200,OK,Endurance Test 1-6,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_05dd61920327904e230a82d044c0d22e32ea9270fd4b_6JrkGcQt_,52,0,0
1640861771022,245,GET All Activities,200,OK,Endurance Test 1-2,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_ee930a76031ae04d360aab7081d0e3701dee9270fd5b_7YzGYaj6_,27,0,0
1640861771022,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-2,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
